Timestamp,Left lower arm[q_x],Left lower arm[q_y],Left lower arm[q_z],Left lower arm[q_w],Left upper arm[q_x],Left upper arm[q_y],Left upper arm[q_z],Left upper arm[q_w]
0.0,-0.0010913695614491398,0.005892993365218886,0.01873768270276571,-0.9998064716676965,0.004359231142496497,0.0034131956663859273,-0.012064067490424372,0.9999118988564821
0.016716999998607207,-0.0011417989826291025,0.0058098039425041005,0.01858259716506224,-0.9998097966892672,0.004360565006058279,0.0033867491275759833,-0.01194686930616835,0.999913390107841
0.033433999997214414,-0.0011348081804735748,0.005788490693411983,0.018377711248374024,-0.9998137153065849,0.004321133723608083,0.0034188642493558855,-0.011946123942517964,0.9999134609021608
0.05015099999582162,-0.001092874156920551,0.005827806581646934,0.01827435685709652,-0.9998154280555902,0.004300223289330143,0.003476034221228633,-0.011845600882395403,0.9999145498518808
0.06686800000170479,-0.0010742009601535751,0.005876880880805489,0.018228138911233347,-0.9998160047304917,0.004325842800958502,0.00349884781294896,-0.0116087813791685,0.9999171372383483
0.08328500000061467,-0.001053393797382027,0.005853752387680989,0.01812224619146858,-0.9998180875226589,0.004356658893822876,0.0034856678709167255,-0.0114192704120037,0.9999192316912572
0.10000199999922188,-0.0010036231779831926,0.005775118013177086,0.017978722007273202,-0.999821187166703,0.00428070138882051,0.0034857621484853467,-0.011549638130004205,0.9999180621015552
0.11641899999813177,-0.0009588099970352214,0.005734406096547113,0.01786666169811053,-0.9998234742542678,0.00417883504891532,0.003523263661708488,-0.011638982203289561,0.9999173256045096
0.13313599999673897,-0.0009038142182417738,0.0057587098610671645,0.017935728415823825,-0.9998221491979403,0.00408403743816792,0.0035566993080602123,-0.011660915147688855,0.9999173433770183
0.14985299999534618,-0.0008378577080414714,0.00578083199533339,0.018046433870913925,-0.9998200869158638,0.004055515187183109,0.003578591750090536,-0.011594019757606246,0.9999181592428015
0.16657000000122935,-0.0007717838037603788,0.005807877332481351,0.018004818764144247,-0.9998207336377463,0.004044515844451653,0.0035845317909956468,-0.011534078389270726,0.9999188757389936
0.18328699999983655,-0.0007314910498788163,0.005795277261583551,0.01787615400325253,-0.9998231457614677,0.004073248351361401,0.0035593346522485286,-0.011432121495411401,0.9999200199930068
0.20000399999844376,-0.0007152306055385427,0.005721642544732656,0.017818460651416478,-0.9998246114753252,0.004030272323673929,0.00352266944715453,-0.011348883608031182,0.9999212721738717
0.21672099999705097,-0.0007110797335342137,0.005649876408002416,0.017872693303422452,-0.9998240545697369,0.004030375260110001,0.003513461885321672,-0.011441583871462773,0.9999202477294654
0.23313799999596085,-0.0007341117406659098,0.005611986254518152,0.01791146077240272,-0.9998235575656487,0.0040628346150463875,0.003535781856726063,-0.011526981346939521,0.9999190568853958
0.24985499999456806,-0.0007789662538974251,0.005574951244121277,0.01803927626003851,-0.999821432877999,0.004111158196907513,0.003578553080997151,-0.011633910211826661,0.9999174688289577
0.2662720000007539,-0.0008400317415985971,0.005541615393476205,0.018097365217798825,-0.9998205190021243,0.004102778482055115,0.0036319116158196915,-0.011716271915226334,0.9999163492008472
0.2829889999993611,-0.0008951638158148936,0.0054864748675577295,0.018133312291017986,-0.9998201239526172,0.0041394002881695174,0.0036767531560151236,-0.011796470868696925,0.9999150914585339
0.2997059999979683,-0.0009424919104726489,0.005429588326136997,0.018188771542323866,-0.9998193836235565,0.004208407078026293,0.003739134097364012,-0.012013360821047755,0.9999119898010278
0.3164229999965755,-0.000984394183296799,0.005395005112390316,0.0183083289784116,-0.9998173483081533,0.004241219362544753,0.0038124347694103427,-0.012078638076458313,0.9999107879714398
0.33313999999518273,-0.0010077439986575093,0.005341437348274079,0.018402164937298047,-0.9998158899641013,0.0043058428269673035,0.0038633831664428536,-0.012127553017773015,0.9999097241480652
0.3498570000010659,-0.0010339192639455016,0.005257598399795448,0.018482367472671825,-0.9998148282370226,0.004446960772464832,0.003888744603765812,-0.011978330360073494,0.9999108069258377
0.3665739999996731,-0.0010614744441563263,0.0051791644140291495,0.01855159303378355,-0.9998139266502971,0.004509966480860159,0.003952940103996486,-0.011994575259939789,0.9999100782726462
0.3832909999982803,-0.0010705048341635795,0.005085961107913653,0.018722094412545125,-0.9998112172804505,0.004494550807551427,0.004050658734687984,-0.01213307072404804,0.9999080856617066
0.4000079999968875,-0.001068234746553605,0.0049759298754340625,0.01890332785564339,-0.9998083632338662,0.004486361339971224,0.004181050666224126,-0.012310179605975259,0.9999054209550634
0.4164249999957974,-0.0010445731083804208,0.004858565190080114,0.018960370104904683,-0.9998078853343774,0.004463344373815058,0.004317412562780434,-0.012595113091861832,0.9999013959546044
0.43314200000168057,-0.0010366317859191452,0.00473500360250673,0.018971123478231922,-0.9998082824268851,0.004457295189028643,0.004424974056858807,-0.012714283544846395,0.9998994445033638
0.4498590000002878,-0.0010626457485352974,0.004600367277194979,0.018984656458555918,-0.9998086268001881,0.004495864930445185,0.004499161005495678,-0.012715874466712775,0.9998989205341311
0.466575999998895,-0.0011006250834091804,0.004497520737654007,0.01910890501495813,-0.9998066866553599,0.004487705065863096,0.004540671485900493,-0.012779377871490149,0.999897959947372
0.4832929999975022,-0.001105058101004131,0.0044595952015818755,0.019178657442687895,-0.9998055160659631,0.004412902580671587,0.004617009033930343,-0.013033354376313942,0.9998946650483216
0.5000099999961094,-0.0010727088917968789,0.004504812527769035,0.019201581143408253,-0.9998049085903287,0.0043141830807224705,0.004697529649960344,-0.013238794785476809,0.9998920218464401
0.5167269999947166,-0.0010026515324755407,0.004612997918115591,0.019219336689679387,-0.99980414683943,0.004302561427512199,0.004697839922674008,-0.01333475729935217,0.9998907952936613
0.5334440000005998,-0.0009447510492116753,0.004790269716497642,0.01922478506081464,-0.9998032648480717,0.004254056880130246,0.004652402975177759,-0.013496157622413817,0.9998890497830486
0.550160999999207,-0.0008814944376494832,0.005052428091274969,0.01923620443210732,-0.9998018125493597,0.004155622158536475,0.004571022367621708,-0.013788217653631285,0.9998858542918416
0.5665779999981169,-0.0008172361418599959,0.005437213209064299,0.01927282452603811,-0.9997991433645042,0.004054576167855241,0.004416005392513159,-0.014175609937475088,0.9998815486803289
0.5832949999967241,-0.0007462406021182632,0.006014626882542867,0.01930850408970946,-0.9997952035583313,0.004010530856468804,0.004201882416273923,-0.014616169005113689,0.9998763060649165
0.6000119999953313,-0.0006676157398840768,0.006852305774261712,0.01919832949323125,-0.9997919905357658,0.0040186630681027895,0.003925403655107744,-0.015243321467623956,0.9998680326442706
0.6167290000012144,-0.0005962291110373293,0.00807050275471456,0.01913888936847293,-0.9997840838950551,0.0040490467178337045,0.003628474142759047,-0.016257681000931334,0.9998530528055329
0.6334459999998217,-0.0005341357093096448,0.009854336590109754,0.019203753428672667,-0.9997668841303272,0.004092369213614447,0.0033563647674521246,-0.017937110271029292,0.9998251084089117
0.6501629999984289,-0.000514040312149439,0.012614976945417097,0.0191437814104714,-0.99973702229763,0.0043880870890712865,0.0030555340251631983,-0.01974289483976859,0.9997907913693074
0.6668799999970361,-0.0005328422485648001,0.01649908121758385,0.01890305136563168,-0.9996850359224058,0.0046836615088923506,0.0026312833226357305,-0.021845389833937186,0.9997469272800739
0.683296999995946,-0.0005187917195041574,0.021490084693519707,0.01834382126029107,-0.9996006259184653,0.005041730635301996,0.0021487471142665436,-0.02429396835183956,0.9996898353688305
0.7000140000018291,-0.0003413905356762901,0.028105146181886063,0.017325251391837916,-0.9994547612947802,0.005290862010905729,0.001684989043816375,-0.0268336893454673,0.9996244898496707
0.716431000000739,-0.00022081436317169107,0.035968221173563505,0.016243094377108955,-0.9992208965947834,0.005773422501451939,0.0011446786647698586,-0.02853814005240721,0.9995753757799976
0.7331479999993462,-0.0005491862361431377,0.04530139541370026,0.016381733222249756,-0.9988388862998299,0.006628438858973693,0.0003497262254328497,-0.029548976774604316,0.9995412945253606
0.7498649999979534,-0.0018055662089685556,0.05517736439174738,0.018329207519676878,-0.9983066856137676,0.007913360934842061,-0.0007537372570556706,-0.030003409157158507,0.9995181869469962
0.7665819999965606,-0.003943957000517584,0.06562015160723349,0.022119917034355317,-0.9975916750738323,0.009529361783060627,-0.0020913344122367966,-0.03034391914512257,0.9994919029963665
0.7832989999951678,-0.006316393920701781,0.07700241048959386,0.02661054162771182,-0.99665571338397,0.011419667167515893,-0.0034611751124077753,-0.031003747964044523,0.9994480372089416
0.800016000001051,-0.00825607949534953,0.08938093558510854,0.030339489065661328,-0.9955010803151002,0.01380710753748923,-0.00475911065028573,-0.03208761776097845,0.9993783564965231
0.8167329999996582,-0.009551013802481193,0.10297216337797684,0.03261551497204251,-0.9941034855022451,0.01640640497783744,-0.005901894472485636,-0.0338408402433465,0.9992751348097095
0.8331499999985681,-0.010303949717024002,0.11755577250542287,0.034177399368684844,-0.9924244930186255,0.018975130451311016,-0.006940258322675686,-0.03552050176024432,0.9991646867225995
0.8498669999971753,-0.010585946013777377,0.13383544343481943,0.03504677933833945,-0.9903270848995335,0.021712474599689315,-0.007985863656944474,-0.03669143255621169,0.9990588236962744
0.8662839999960852,-0.010521324379061028,0.15054589888021144,0.03533859026213525,-0.9879151877068921,0.02466076111825676,-0.009037940066247807,-0.037355942795480476,0.998956803890082
0.8830009999946924,-0.010405810935261673,0.16858334064019534,0.03596699979096951,-0.9849760155878963,0.027859975105659733,-0.009996891109989928,-0.03779967205786611,0.998846869518829
0.8997180000005756,-0.010381224830571259,0.18699309543295226,0.037235938331408376,-0.9816003755744996,0.03131894932783216,-0.010854615599359931,-0.03735235609766082,0.9987522727018668
0.9164349999991828,-0.01027107896516048,0.20611599303397668,0.038812397298025055,-0.9777035850238501,0.03505382351144122,-0.011587995973152401,-0.03612204635166726,0.9986651819173045
0.93315199999779,-0.009893124356986643,0.22611481843164466,0.04024987080737561,-0.9732184558854557,0.03905477732995804,-0.012218652428089729,-0.03484119516225107,0.9985547155865897
0.9498689999963972,-0.009131473900539215,0.24707502399135015,0.041372875806068944,-0.9680696430792637,0.04304500615688451,-0.012636320972996207,-0.03366071881565286,0.9984259646293432
0.9665859999950044,-0.007854683534787882,0.26890329379455213,0.042237599796969255,-0.9622085572766436,0.04690446993259368,-0.013074477171037806,-0.03160711521649941,0.9983135875138318
0.9830030000011902,-0.006042365760910668,0.29106804150183374,0.042604595284839,-0.9557341332676744,0.051218274966777486,-0.013612426334905439,-0.02878598002026032,0.9981797220505821
0.9997199999997974,-0.003583930187232181,0.31420437434132326,0.04267320126192143,-0.9483890364630172,0.055658283096841656,-0.014274513845930844,-0.0258504776024508,0.9980130994054633
1.0161369999987073,-0.0009397335476066367,0.3374564973980253,0.042831256802623355,-0.9403657334810872,0.05987866863464212,-0.014977891004440415,-0.023310745172965264,0.9978210345463172
1.0328539999973145,0.0013735687004973757,0.36180620398349095,0.043979898943132735,-0.9312143429721392,0.06368291622175802,-0.015831921273319692,-0.020728052572962348,0.9976292819914722
1.0495709999959217,0.0033666848639015905,0.38592743978546595,0.04590606004772591,-0.9213801117370379,0.06762314934050194,-0.016840960044244728,-0.018027340165483376,0.9974058886655012
1.066288000001805,0.005720655325385507,0.41036321254027663,0.04765492874206627,-0.9106581771789346,0.0719662681156376,-0.018024551427347078,-0.015813745661951983,0.9971187979611508
1.083005000000412,0.008780638479550101,0.4349981243615343,0.048806968005626006,-0.8990647429767982,0.07663596201478634,-0.01978467658312535,-0.01310678723162502,0.9967766590500774
1.0997219999990193,0.012338703923115995,0.45947766433434706,0.050022496794242505,-0.8866937364038503,0.08104260920759343,-0.022162691015794964,-0.010214825006555853,0.9964118465623786
1.1164389999976265,0.015894110101527237,0.4840271171258155,0.051463435047898444,-0.8733937496937006,0.08535923213636008,-0.024814735259710743,-0.007936588298117666,0.9960095586736443
1.1331559999962337,0.018536275647904825,0.507784486892341,0.05430531250384852,-0.8595709711189914,0.08983293889723956,-0.02782545685107309,-0.0051693860678306836,0.9955546516830684
1.149872999994841,0.020423603365569556,0.5305530091140016,0.0582690651972146,-0.8453999627316566,0.0944252640440627,-0.031135761339860683,-0.002988322052166431,0.9950404533521784
1.166590000000724,0.022040501687292862,0.5526909857528549,0.06269604485576039,-0.8307322652409465,0.09896037065492122,-0.03461956196597478,-0.0013338934151653822,0.9944880852466167
1.1833069999993313,0.023523760673361753,0.574538076660859,0.06741422193647399,-0.815357561951395,0.10310442337924995,-0.03816987187196089,-0.000986015888520884,0.9939374057422219
1.2000239999979385,0.024880026134058344,0.5949462032020443,0.07239963160806871,-0.8001114253265329,0.10706960240945533,-0.042136277582747315,-0.00025285461340718974,0.993358228644579
1.2167409999965457,0.026600381149433642,0.6144782312119718,0.07707564109976385,-0.7847090343804967,0.1110215093553837,-0.04615913982898396,0.00011721021159905837,0.992745458076977
1.233457999995153,0.028746004222754695,0.633045075455893,0.08162124250493834,-0.7692630060351389,0.11507932552884977,-0.05025381692849153,0.0006542894634458218,0.9920841066286874
1.250175000001036,0.030939897240375765,0.6507810998209528,0.08637802430217573,-0.7537012138720743,0.11919479434406202,-0.05448414844282152,0.0014333798423149834,0.9913738063878657
1.2668919999996433,0.032360208655094085,0.6672219304786565,0.09180547909529026,-0.7384710328727979,0.12319205661294776,-0.058723507223174855,0.0022946274290870615,0.9906412072853843
1.2833089999985532,0.03293945322779017,0.6823116241848118,0.09740478281708227,-0.7237942720191247,0.1269727680511007,-0.06292577721643088,0.0028840722661790134,0.9899040079029446
1.3000259999971604,0.03279455796956792,0.6966229517349083,0.10345069232964497,-0.7091818767708613,0.13047378098300944,-0.06704773922327101,0.004081538970446971,0.989173662296302
1.3167429999957676,0.03301260509561333,0.7098716599026579,0.10914259388449656,-0.6950397748129308,0.1339737672357363,-0.07066391242494917,0.004946592100911457,0.9884498836056642
1.3334600000016508,0.034620500825584814,0.7224864828499976,0.11388780944691479,-0.6810611352008045,0.13704760657403514,-0.07396531043632583,0.005499560897850869,0.9877838028710112
1.350177000000258,0.037110549032451534,0.7336803037003085,0.11776571348106919,-0.668182052917487,0.1400626609953752,-0.07723573773867562,0.007578583648948086,0.9870965793075838
1.3668939999988652,0.03980745192438159,0.7432752237794802,0.12093946167496165,-0.6567579120928974,0.14296434602440405,-0.08007818160867265,0.009738946216500538,0.9864349109407345
1.3836109999974724,0.042587286908272876,0.7514105776780022,0.12349168490367048,-0.646775285943314,0.14571555541032635,-0.08259107759441088,0.011698301565760735,0.9858036521304484
1.4003279999960796,0.04531332329359044,0.7583152526069732,0.12550203199292742,-0.638086138668878,0.14781783299117643,-0.08481288281710136,0.013016539736279824,0.9852853560524174
1.4170449999946868,0.047502233801596266,0.7639518366516759,0.12728577310054334,-0.6308085771663114,0.149364985177372,-0.0866064871921963,0.013557599449926036,0.9848886277525732
1.43376200000057,0.04910951815437573,0.7684559333802867,0.12870948352213543,-0.6248980737134194,0.15054914463913335,-0.08783713336757723,0.014047208299696403,0.9845924380113716
1.4504789999991772,0.05055716354018201,0.7721393915831922,0.12960519856284142,-0.6200380840608062,0.15141296611500393,-0.08858457091789575,0.014788622101765188,0.9843821331900939
1.466895999998087,0.052252598415584744,0.7747713175148087,0.13010754775178002,-0.6164990653141377,0.15224249736767242,-0.08869098718713427,0.015613991846088948,0.9842318497415413
1.4836129999966943,0.054802982155737444,0.7766361405018516,0.12996270901111848,-0.6139565397320216,0.15301723971170134,-0.08808229447405898,0.016507853643043663,0.9841517792085205
1.5003299999953015,0.057806035497509616,0.7779543394064348,0.1294317218918481,-0.6121216688101057,0.15335931330905622,-0.08688030408712123,0.016813339954411692,0.9842002059452543
1.5170470000011846,0.06063134633192105,0.7790343030845283,0.12880501625871343,-0.610605160677646,0.1534481295897558,-0.08544899429414468,0.017257673636137345,0.9843039741869343
1.5337639999997918,0.06322614939431796,0.7801442113896765,0.1280327305204316,-0.6090854483431939,0.15329708510159842,-0.08395495472533306,0.017913473367661362,0.9844443492388621
1.550480999998399,0.0652937691034283,0.7811094046707334,0.12744902184368717,-0.6077512389804631,0.1530766180409913,-0.08236282803485966,0.019265503231839197,0.9845876060323207
1.5671979999970063,0.06708361801485846,0.7818340076375148,0.12679341883105547,-0.6067609097796522,0.15295484149290114,-0.08066654607062639,0.02117426807704317,0.9847077613080537
1.5836149999959162,0.06898332554569411,0.7823196538671653,0.12588466394791445,-0.6061108078169668,0.15268023378806117,-0.07903649700209386,0.023523627078221147,0.98482923256834
1.6003320000017993,0.07118879946437852,0.7825758365078052,0.1244932599657048,-0.6058123828117422,0.15217530610864174,-0.07743350686748132,0.025845812295218,0.9849765084567984
1.6167490000007092,0.07365977972841137,0.7824583848674489,0.12266129822173523,-0.6060423406986869,0.1512546893073393,-0.07586544740391958,0.02769817286862343,0.9851899634448594
1.6334659999993164,0.07622422704152015,0.7816980845171624,0.12037830084779942,-0.6071631054001208,0.15001370085634988,-0.07430092569442814,0.028857583580476527,0.9854656269328871
1.6501829999979236,0.07794828163880148,0.7803928283466582,0.11812865992947912,-0.6090621631310935,0.14863571404747783,-0.07273680939922958,0.02949180319184363,0.9857722934899876
1.6668999999965308,0.07794353617700522,0.7784478163705805,0.11629047103371531,-0.6118989530166358,0.14706923360940105,-0.07109731707755676,0.029688527619437625,0.9861208867870646
1.683616999995138,0.07635328674651459,0.7758947472559304,0.1147751308271259,-0.6156169150756632,0.1453109908914538,-0.06933774254820574,0.029549397177314033,0.98651093582936
